,Unnamed: 0,_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl,station,station_region
114,114,65d83edf586d871d4e26c547,183호점,Room C,2,1,18.0,1000000,420000,약수역,0,WIFI 에어컨 세탁기 냉장고 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/183,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,약수,신당동
115,115,65d83eea586d871d4e26c548,270호점,B,2,0,0.0,0,660000,논현역,0,WIFI 에어컨 세탁기 냉장고 스탠드 조명 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/270,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
116,116,65d83eec586d871d4e26c549,270호점,H,2,1,0.0,0,528000,논현역,0,WIFI 에어컨 세탁기 냉장고 스탠드 조명 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/270,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
117,117,65d83eef586d871d4e26c54a,270호점,I,2,1,0.0,0,440000,논현역,0,WIFI 에어컨 세탁기 냉장고 스탠드 조명 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/270,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
118,118,65d83ef1586d871d4e26c54b,270호점,J,2,1,0.0,0,451000,논현역,0,WIFI 에어컨 세탁기 냉장고 스탠드 조명 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/270,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
119,119,65d83f00586d871d4e26c54c,207호점,Room A,2,0,8.0,1000000,570000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/207,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
120,120,65d83f02586d871d4e26c54d,207호점,Room B,2,0,9.0,1000000,570000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/207,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
121,121,65d83f04586d871d4e26c54e,207호점,Room C,2,0,10.0,1000000,570000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/207,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
122,122,65d83f13586d871d4e26c54f,206호점,Room A,2,0,0.0,1000000,550000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/206,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
123,123,65d83f15586d871d4e26c550,206호점,Room B,2,0,0.0,1000000,550000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/206,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
124,124,65d83f18586d871d4e26c551,206호점,Room C,2,0,0.0,1000000,550000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 빨래건조대 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/206,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
125,125,65d83f25586d871d4e26c552,205호점,Room A,2,0,8.0,1000000,530000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 ,https://www.woozoo.kr/houses/205,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
126,126,65d83f27586d871d4e26c553,205호점,Room B,2,0,9.0,1000000,530000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 ,https://www.woozoo.kr/houses/205,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
127,127,65d83f29586d871d4e26c554,205호점,Room C,2,0,10.0,1000000,530000,금호역,0,WIFI 에어컨 세탁기 냉장고 청소기 신발장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 ,https://www.woozoo.kr/houses/205,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,금호,금호동4가
128,128,65d83f36586d871d4e26c555,101호점,Room A,2,1,11.0,1000000,440000,마포역,0,WIFI 에어컨 세탁기 냉장고 의자 책상 공용욕조 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 책장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 탁상스탠드 옷걸이 행거 서랍장 블라인드 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/101,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,마포,도화동
129,129,65d83f39586d871d4e26c556,101호점,Room B,2,1,16.0,1000000,500000,마포역,0,WIFI 에어컨 세탁기 냉장고 의자 책상 공용욕조 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 책장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 탁상스탠드 옷걸이 행거 서랍장 블라인드 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/101,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,마포,도화동
130,130,65d83f3b586d871d4e26c557,101호점,Room C,2,0,9.0,1000000,570000,마포역,0,WIFI 에어컨 세탁기 냉장고 의자 책상 공용욕조 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 책장 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 탁상스탠드 옷걸이 행거 서랍장 블라인드 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/101,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,마포,도화동
139,139,65d83f66586d871d4e26c560,269호점,C,2,0,0.0,0,594000,논현역,0,WIFI 에어컨 세탁기 냉장고 전자렌지 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/269,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
140,140,65d83f68586d871d4e26c561,269호점,D,2,0,0.0,0,594000,논현역,0,WIFI 에어컨 세탁기 냉장고 전자렌지 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/269,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
141,141,65d83f6a586d871d4e26c562,269호점,E,2,1,0.0,0,528000,논현역,0,WIFI 에어컨 세탁기 냉장고 전자렌지 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/269,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,논현,논현동
145,145,65d83f87586d871d4e26c566,41호점,Room A,1,0,6.0,1000000,435000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/41,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
146,146,65d83f89586d871d4e26c567,41호점,Room B,1,1,8.0,1000000,380000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/41,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
147,147,65d83f94586d871d4e26c568,43호점,Room A,2,1,10.0,1000000,390000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/43,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
148,148,65d83f96586d871d4e26c569,43호점,Room B,2,1,10.0,1000000,340000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/43,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
149,149,65d83f99586d871d4e26c56a,43호점,Room C,2,1,12.0,1000000,370000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/43,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
150,150,65d83f9b586d871d4e26c56b,43호점,Room D,2,1,20.0,1000000,410000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/43,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
151,151,65d83f9d586d871d4e26c56c,43호점,Room E,2,1,10.0,1000000,350000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/43,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
152,152,65d83fa8586d871d4e26c56d,42호점,Room A,1,0,6.0,1000000,425000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/42,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
153,153,65d83faa586d871d4e26c56e,42호점,Room B,1,1,8.0,1000000,370000,교대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/42,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,교대,서초동
154,154,65d83fb4586d871d4e26c56f,198호점,Room A,1,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 수납장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/198(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
155,155,65d83fb6586d871d4e26c570,198호점,Room B,1,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 수납장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/198(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
156,156,65d83fb8586d871d4e26c571,198호점,Room C,1,0,11.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 수납장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/198(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
157,157,65d83fba586d871d4e26c572,198호점,Room D,1,1,14.0,500000,471000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 수납장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/198(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
158,158,65d83fbc586d871d4e26c573,198호점,Room E,1,1,17.0,500000,416000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 수납장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/198(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
159,159,65d83fc5586d871d4e26c574,196호점,Room A,2,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/196(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
160,160,65d83fc7586d871d4e26c575,196호점,Room B,2,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/196(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
161,161,65d83fc9586d871d4e26c576,196호점,Room C,2,0,11.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/196(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
162,162,65d83fcc586d871d4e26c577,196호점,Room D,2,1,14.0,500000,471000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/196(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
163,163,65d83fce586d871d4e26c578,196호점,Room E,2,1,15.0,500000,471000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/196(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
164,164,65d83fd7586d871d4e26c579,197호점,Room A,2,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 서랍장 블라인드 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/197(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
165,165,65d83fd9586d871d4e26c57a,197호점,Room B,2,0,13.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 서랍장 블라인드 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/197(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
166,166,65d83fdb586d871d4e26c57b,197호점,Room C,2,0,11.0,500000,636000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 서랍장 블라인드 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/197(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
167,167,65d83fdd586d871d4e26c57c,197호점,Room D,2,1,14.0,500000,471000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 서랍장 블라인드 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/197(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
168,168,65d83fdf586d871d4e26c57d,197호점,Room E,2,1,15.0,500000,471000,동대문역사문화공원역,0,WIFI 에어컨 세탁기 냉장고 드라이기 의류건조기 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 서랍장 블라인드 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/197(236),https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,동대문,창신동
169,169,65d83fea586d871d4e26c57e,157호점,Room A,2,0,8.0,1000000,550000,숭실대입구역,0,WIFI 에어컨 세탁기 냉장고 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/157,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,숭실대입구,상도동
170,170,65d83fed586d871d4e26c57f,157호점,Room B,2,1,15.0,1000000,410000,숭실대입구역,0,WIFI 에어컨 세탁기 냉장고 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/157,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,숭실대입구,상도동
171,171,65d83fef586d871d4e26c580,157호점,Room C,2,1,13.0,1000000,410000,숭실대입구역,0,WIFI 에어컨 세탁기 냉장고 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/157,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,숭실대입구,상도동
192,192,65d8403c586d871d4e26c595,51호점,Room A,2,1,7.0,1000000,370000,낙성대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/51,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,낙성대,봉천동
193,193,65d8403e586d871d4e26c596,51호점,Room B,2,1,9.0,1000000,400000,낙성대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/51,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,낙성대,봉천동
194,194,65d84040586d871d4e26c597,51호점,Room C,2,1,8.0,1000000,410000,낙성대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/51,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,낙성대,봉천동
195,195,65d84042586d871d4e26c598,51호점,Room D,2,0,6.0,1000000,470000,낙성대역,0,WIFI 에어컨 세탁기 냉장고 정수기 전자렌지 밥솥 가스렌지 식탁 정수기 전자렌지 밥솥 가스렌지 식탁 빨래건조대 책상 의자 수납함 침대 옷장 빨래건조대 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/51,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,낙성대,봉천동
196,196,65d84052586d871d4e26c599,125호점,Room A,2,0,10.4,1000000,550000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
197,197,65d84054586d871d4e26c59a,125호점,Room B,2,0,6.2,1000000,500000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
198,198,65d84056586d871d4e26c59b,125호점,Room C,2,0,7.4,1000000,530000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
199,199,65d84058586d871d4e26c59c,125호점,Room D,2,0,8.4,1000000,540000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
200,200,65d8405a586d871d4e26c59d,125호점,Room E,2,0,7.1,1000000,530000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
201,201,65d8405c586d871d4e26c59e,125호점,Room F,2,0,8.6,1000000,540000,신촌역,0,WIFI 에어컨 세탁기 냉장고 의자 전신거울 스탠드 조명 테이블 청소기 빨래건조대 신발장 커튼 wifi 정수기 전자렌지 밥솥 가스렌지 식탁 옷걸이 서랍장 에어컨 책상 의자 수납함 침대 옷장,https://www.woozoo.kr/houses/125,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,신촌,노고산동
